age,job,marital,education,balance,duration,approval
34.0,management,married,tertiary,4831,265.0,no
37.0,technician,married,secondary,1063,413.0,no
30.0,management,married,secondary,0,756.0,no
29.0,blue-collar,married,secondary,424,241.0,no
56.0,unemployed,divorced,primary,802,258.0,no
31.0,management,married,tertiary,430,137.0,no
59.0,unknown,married,unknown,3940,48.0,no
36.0,housemaid,married,secondary,2880,283.0,no
51.0,blue-collar,divorced,secondary,1069,247.0,no
54.0,self-employed,divorced,primary,4382,193.0,no
37.0,management,married,tertiary,0,129.0,no
32.0,technician,married,tertiary,3939,209.0,no
42.0,self-employed,married,tertiary,753,31.0,no
29.0,blue-collar,married,secondary,358,88.0,no
52.0,blue-collar,married,primary,1141,22.0,no
40.0,technician,married,secondary,1259,234.0,no
30.0,services,married,secondary,227,23.0,no
55.0,entrepreneur,divorced,secondary,538,353.0,yes
49.0,management,married,tertiary,92,221.0,no
33.0,technician,married,tertiary,8023,196.0,no
32.0,services,single,secondary,2478,395.0,no
21.0,student,single,secondary,6844,126.0,no
42.0,technician,married,secondary,440,13.0,no
56.0,self-employed,married,secondary,800,170.0,no
39.0,unknown,single,secondary,914,20.0,no
30.0,entrepreneur,single,secondary,638,358.0,no
55.0,retired,married,secondary,159,159.0,no
43.0,blue-collar,married,primary,483,225.0,no
53.0,unemployed,married,secondary,94,493.0,yes
57.0,retired,married,secondary,1044,585.0,yes
39.0,self-employed,single,unknown,0,13.0,no
56.0,technician,divorced,tertiary,401,26.0,no
29.0,services,single,unknown,33,161.0,no
38.0,blue-collar,married,primary,506,122.0,no
59.0,management,married,tertiary,1881,456.0,no
42.0,technician,single,unknown,344,26.0,no
46.0,blue-collar,married,primary,0,51.0,no
31.0,admin.,married,secondary,3,37.0,no
35.0,services,divorced,secondary,221,150.0,no
50.0,self-employed,married,secondary,36,104.0,no
42.0,blue-collar,married,primary,969,721.0,no
36.0,services,single,secondary,760,9.0,no
25.0,admin.,single,tertiary,220,68.0,no
42.0,management,single,tertiary,10907,74.0,no
27.0,student,single,tertiary,-148,146.0,no
32.0,blue-collar,married,primary,415,777.0,yes
57.0,management,married,tertiary,1341,339.0,no
48.0,blue-collar,married,secondary,865,78.0,no
34.0,blue-collar,divorced,secondary,-566,248.0,no
33.0,services,married,secondary,210,201.0,no
26.0,technician,single,secondary,1275,18.0,no
50.0,blue-collar,married,secondary,579,83.0,no
60.0,technician,single,tertiary,2934,233.0,no
47.0,management,married,tertiary,6637,174.0,no
31.0,management,married,tertiary,271,89.0,no
52.0,technician,married,tertiary,0,145.0,no
36.0,services,married,secondary,472,1017.0,no
43.0,blue-collar,married,primary,487,548.0,no
30.0,technician,single,tertiary,699,213.0,no
32.0,blue-collar,married,secondary,150,210.0,no
31.0,management,single,tertiary,1130,224.0,no
29.0,management,single,secondary,584,541.0,no
48.0,services,divorced,secondary,3186,104.0,no
32.0,services,single,secondary,133,171.0,yes
30.0,housemaid,single,tertiary,868,387.0,no
48.0,blue-collar,married,secondary,480,830.0,yes
51.0,blue-collar,married,unknown,1883,57.0,no
34.0,management,married,tertiary,606,97.0,yes
35.0,blue-collar,married,secondary,603,474.0,no
49.0,management,single,primary,548,115.0,no
36.0,unemployed,married,secondary,-872,153.0,no
37.0,blue-collar,divorced,secondary,33,106.0,no
37.0,management,married,tertiary,1689,645.0,no
49.0,blue-collar,married,primary,902,210.0,no
44.0,services,divorced,secondary,0,97.0,no
40.0,student,married,secondary,260,52.0,no
57.0,technician,married,secondary,589,223.0,no
39.0,technician,married,secondary,626,126.0,no
38.0,services,married,secondary,0,1473.0,no
51.0,blue-collar,divorced,secondary,78,723.0,no
27.0,blue-collar,single,secondary,3792,279.0,yes
38.0,blue-collar,single,tertiary,14058,293.0,no
30.0,technician,single,secondary,-522,670.0,yes
36.0,student,single,unknown,386,359.0,no
37.0,unemployed,married,secondary,1978,404.0,yes
53.0,admin.,married,secondary,459,317.0,no
38.0,unemployed,married,tertiary,2812,830.0,yes
48.0,management,married,tertiary,5057,37.0,no
26.0,housemaid,married,secondary,-759,191.0,no
33.0,blue-collar,single,secondary,-416,767.0,yes
47.0,technician,married,unknown,2106,168.0,no
45.0,management,divorced,tertiary,220,89.0,no
32.0,blue-collar,divorced,secondary,0,746.0,no
69.0,retired,married,unknown,426,225.0,yes
65.0,unknown,married,unknown,4717,256.0,yes
37.0,blue-collar,married,secondary,395,219.0,no
45.0,blue-collar,divorced,primary,0,211.0,no
36.0,blue-collar,married,secondary,-206,177.0,no
62.0,self-employed,divorced,tertiary,6,216.0,yes
37.0,management,married,tertiary,4039,106.0,no
39.0,services,divorced,secondary,687,869.0,yes
38.0,technician,single,secondary,-242,1173.0,yes
31.0,management,married,tertiary,582,58.0,no
58.0,blue-collar,divorced,primary,8218,124.0,no
44.0,management,single,tertiary,1424,201.0,no
31.0,blue-collar,married,secondary,92,688.0,yes
33.0,technician,single,secondary,2085,501.0,yes
36.0,technician,single,tertiary,197,260.0,yes
31.0,technician,single,secondary,2305,139.0,no
45.0,admin.,married,secondary,-547,214.0,no
30.0,technician,single,tertiary,411,142.0,no
34.0,blue-collar,married,secondary,584,154.0,no
34.0,management,married,tertiary,997,81.0,no
39.0,admin.,divorced,secondary,83,69.0,no
416.0,management,married,tertiary,6563,136.0,no
32.0,services,single,secondary,0,99.0,no
32.0,management,single,tertiary,0,9.0,no
36.0,blue-collar,married,primary,398,278.0,no
35.0,admin.,married,tertiary,1145,82.0,no
32.0,management,single,tertiary,2,100.0,yes
33.0,management,single,tertiary,201,171.0,no
49.0,entrepreneur,married,primary,563,84.0,no
35.0,management,married,tertiary,3161,433.0,no
31.0,technician,married,secondary,0,624.0,no
42.0,management,married,secondary,1331,698.0,no
34.0,housemaid,married,primary,2929,518.0,yes
32.0,services,married,secondary,-220,123.0,no
29.0,management,single,tertiary,5980,317.0,no
32.0,services,single,secondary,48,8.0,no
50.0,housemaid,single,unknown,0,118.0,no
58.0,retired,married,secondary,3382,294.0,no
59.0,technician,married,secondary,2308,815.0,yes
25.0,student,married,tertiary,10,857.0,yes
57.0,services,married,secondary,162,174.0,no
30.0,blue-collar,single,secondary,1073,1130.0,no
26.0,services,single,secondary,1700,13.0,no
50.0,services,single,primary,148,198.0,no
39.0,services,married,secondary,0,503.0,no
45.0,blue-collar,married,primary,185,249.0,no
37.0,management,divorced,tertiary,896,343.0,no
47.0,blue-collar,divorced,primary,1279,479.0,no
50.0,technician,married,tertiary,199,116.0,no
40.0,management,married,secondary,99,15.0,no
35.0,blue-collar,married,primary,378,427.0,no
53.0,management,married,tertiary,15,921.0,yes
35.0,admin.,married,secondary,147,41.0,no
54.0,technician,married,secondary,2225,73.0,no
35.0,admin.,single,secondary,1810,65.0,no
31.0,housemaid,married,unknown,-6,94.0,no
46.0,technician,divorced,secondary,435,192.0,no
52.0,management,married,secondary,335,411.0,yes
34.0,admin.,divorced,secondary,-251,641.0,yes
46.0,services,divorced,secondary,5,305.0,no
54.0,self-employed,married,secondary,641,472.0,no
37.0,admin.,married,tertiary,0,115.0,no
39.0,admin.,married,tertiary,722,141.0,no
50.0,technician,married,tertiary,3337,24.0,no
44.0,technician,divorced,secondary,0,264.0,no
56.0,admin.,married,secondary,1504,66.0,no
40.0,services,married,tertiary,35,318.0,no
36.0,services,married,secondary,895,622.0,no
33.0,management,married,tertiary,752,104.0,no
33.0,blue-collar,single,secondary,1925,76.0,no
42.0,services,married,secondary,-246,149.0,no
30.0,self-employed,single,tertiary,901,601.0,no
33.0,admin.,single,secondary,894,509.0,no
26.0,blue-collar,single,secondary,592,174.0,no
26.0,admin.,single,secondary,3529,57.0,no
37.0,services,married,secondary,0,187.0,no
59.0,retired,married,primary,0,493.0,yes
49.0,blue-collar,married,primary,371,18.0,no
33.0,blue-collar,single,primary,1,257.0,no
46.0,technician,single,secondary,834,196.0,no
55.0,entrepreneur,married,primary,298,144.0,no
49.0,services,married,tertiary,306,285.0,no
51.0,technician,married,secondary,143,627.0,no
27.0,admin.,married,secondary,186,136.0,no
44.0,technician,married,secondary,5597,27.0,no
40.0,services,single,secondary,1547,88.0,no
36.0,management,married,tertiary,1852,362.0,no
46.0,admin.,single,secondary,1790,214.0,no
30.0,services,single,secondary,20,404.0,no
35.0,admin.,married,secondary,8652,103.0,no
31.0,technician,single,secondary,1626,356.0,no
37.0,admin.,married,secondary,749,219.0,no
49.0,blue-collar,married,unknown,51,984.0,no
27.0,services,single,secondary,-1,60.0,no
32.0,blue-collar,married,secondary,-32,145.0,no
70.0,retired,divorced,secondary,6850,252.0,no
22.0,technician,single,secondary,333,129.0,no
58.0,blue-collar,married,secondary,-27,77.0,no
33.0,blue-collar,married,secondary,932,226.0,no
83.0,retired,divorced,primary,0,664.0,no
50.0,management,divorced,tertiary,100,157.0,no
53.0,blue-collar,married,secondary,-626,205.0,no
37.0,management,single,tertiary,9,484.0,no
55.0,services,divorced,primary,653,800.0,no
49.0,admin.,married,secondary,3608,231.0,yes
41.0,blue-collar,married,primary,293,102.0,no
40.0,management,single,tertiary,36,240.0,no
48.0,management,married,tertiary,263,350.0,no
27.0,student,single,secondary,8366,458.0,no
30.0,management,single,tertiary,2186,366.0,no
37.0,entrepreneur,single,secondary,20453,115.0,no
37.0,services,single,secondary,105,260.0,no
40.0,blue-collar,married,secondary,440,327.0,no
73.0,retired,married,unknown,519,434.0,yes
50.0,management,married,tertiary,19447,166.0,no
53.0,blue-collar,married,primary,225,171.0,no
47.0,blue-collar,married,secondary,2548,577.0,no
33.0,technician,divorced,secondary,0,224.0,no
50.0,blue-collar,married,unknown,2284,1088.0,yes
51.0,blue-collar,married,primary,40,79.0,no
42.0,housemaid,divorced,tertiary,364,52.0,no
34.0,technician,single,secondary,174,259.0,no
44.0,technician,married,secondary,10888,163.0,no
32.0,admin.,married,secondary,0,159.0,no
60.0,retired,married,tertiary,225,54.0,no
60.0,retired,divorced,tertiary,2131,421.0,no
29.0,blue-collar,single,secondary,-20,574.0,yes
39.0,management,single,secondary,36,70.0,no
47.0,blue-collar,married,primary,2642,310.0,no
30.0,admin.,married,tertiary,400,223.0,no
31.0,technician,single,tertiary,1214,39.0,no
34.0,management,single,tertiary,-292,181.0,no
51.0,admin.,married,secondary,1415,151.0,no
38.0,blue-collar,married,secondary,213,270.0,no
47.0,admin.,single,secondary,2540,110.0,no
46.0,housemaid,single,tertiary,3232,94.0,no
33.0,management,married,tertiary,296,90.0,no
30.0,management,married,tertiary,42,115.0,no
40.0,technician,married,secondary,697,220.0,no
38.0,blue-collar,single,secondary,13156,291.0,no
63.0,retired,divorced,secondary,1490,506.0,yes
33.0,management,married,tertiary,150,151.0,no
59.0,retired,married,secondary,0,812.0,yes
29.0,management,single,tertiary,4210,119.0,no
54.0,services,divorced,secondary,1012,33.0,no
57.0,technician,married,secondary,16063,352.0,no
57.0,blue-collar,married,primary,5431,383.0,no
28.0,services,single,secondary,317,21.0,no
30.0,technician,single,secondary,4787,266.0,no
28.0,blue-collar,married,secondary,225,866.0,no
45.0,services,divorced,primary,3854,10.0,no
29.0,services,divorced,secondary,92,240.0,no
42.0,blue-collar,married,primary,-10,291.0,no
31.0,blue-collar,married,secondary,-617,115.0,no
59.0,housemaid,divorced,primary,195,366.0,no
41.0,blue-collar,married,primary,1172,153.0,no
57.0,housemaid,married,secondary,0,197.0,no
43.0,services,divorced,secondary,0,106.0,no
30.0,services,divorced,secondary,-94,41.0,no
26.0,admin.,single,secondary,609,112.0,no
52.0,management,single,tertiary,4,30.0,no
32.0,entrepreneur,divorced,secondary,1121,211.0,no
39.0,management,divorced,tertiary,355,313.0,no
31.0,blue-collar,married,secondary,3653,252.0,no
83.0,retired,divorced,primary,1097,181.0,yes
34.0,management,married,tertiary,436,118.0,no
40.0,blue-collar,married,secondary,4795,57.0,no
39.0,self-employed,married,secondary,266,102.0,no
50.0,unemployed,married,secondary,3357,239.0,yes
30.0,technician,married,tertiary,101,187.0,no
43.0,blue-collar,married,secondary,10910,66.0,no
49.0,blue-collar,married,secondary,1568,206.0,no
41.0,retired,single,primary,0,239.0,no
35.0,blue-collar,married,secondary,305,7.0,no
57.0,retired,married,tertiary,31,260.0,no
29.0,entrepreneur,married,secondary,452,347.0,no
48.0,admin.,married,secondary,5,697.0,no
38.0,entrepreneur,divorced,tertiary,7929,182.0,no
41.0,entrepreneur,married,primary,39,549.0,yes
39.0,housemaid,married,primary,267,1151.0,no
31.0,management,married,tertiary,4945,445.0,no
51.0,technician,married,secondary,463,213.0,no
35.0,unemployed,single,secondary,2116,409.0,no
45.0,admin.,divorced,secondary,59,873.0,yes
28.0,blue-collar,married,secondary,131,147.0,no
57.0,retired,married,secondary,107,85.0,no
36.0,unemployed,married,secondary,-35,339.0,no
49.0,technician,married,primary,230,96.0,no
34.0,management,single,tertiary,2679,195.0,no
65.0,retired,married,primary,493,622.0,no
26.0,services,single,secondary,256,101.0,no
52.0,blue-collar,married,primary,-133,96.0,no
32.0,blue-collar,single,secondary,811,563.0,yes
33.0,unemployed,married,tertiary,302,670.0,no
43.0,management,married,tertiary,3529,190.0,no
26.0,technician,single,tertiary,75,351.0,no
45.0,technician,married,secondary,999,215.0,no
30.0,management,single,tertiary,7845,59.0,no
37.0,services,divorced,primary,260,446.0,no
45.0,management,single,tertiary,2048,310.0,yes
34.0,management,married,tertiary,1557,213.0,no
35.0,services,married,secondary,505,371.0,no
41.0,admin.,married,tertiary,1536,54.0,no
42.0,self-employed,married,tertiary,0,118.0,no
48.0,blue-collar,married,unknown,439,212.0,no
45.0,unknown,married,primary,44,81.0,no
47.0,management,married,tertiary,295,157.0,no
37.0,blue-collar,married,primary,190,194.0,no
32.0,management,married,secondary,3935,129.0,no
40.0,management,married,tertiary,-17,474.0,yes
35.0,technician,single,secondary,175,219.0,no
31.0,technician,single,secondary,4888,475.0,no
36.0,technician,single,tertiary,40,359.0,no
44.0,management,married,tertiary,4460,168.0,no
52.0,admin.,divorced,secondary,98,148.0,no
28.0,student,single,secondary,330,197.0,no
45.0,blue-collar,married,primary,13117,42.0,no
38.0,management,married,tertiary,12877,118.0,no
39.0,blue-collar,married,primary,1506,299.0,no
28.0,management,single,tertiary,0,198.0,no
31.0,technician,single,secondary,775,361.0,no
46.0,blue-collar,married,primary,258,217.0,no
22.0,student,single,secondary,246,25.0,no
49.0,blue-collar,single,primary,2146,1516.0,yes
44.0,unemployed,married,secondary,304,129.0,no
31.0,self-employed,single,secondary,360,592.0,no
53.0,blue-collar,married,primary,3316,331.0,no
55.0,management,married,tertiary,6880,353.0,no
35.0,technician,married,secondary,2189,256.0,no
35.0,blue-collar,married,secondary,5304,340.0,no
37.0,management,single,tertiary,102,101.0,no
50.0,blue-collar,married,secondary,181,599.0,no
37.0,management,married,primary,3953,610.0,no
37.0,blue-collar,single,primary,6969,412.0,no
29.0,management,single,tertiary,572,314.0,yes
31.0,admin.,single,secondary,223,508.0,no
40.0,technician,married,secondary,-396,127.0,no
47.0,services,divorced,secondary,164,212.0,no
55.0,self-employed,married,secondary,2678,151.0,no
33.0,technician,single,secondary,920,58.0,no
53.0,services,divorced,secondary,4554,8.0,no
38.0,management,single,tertiary,623,297.0,yes
61.0,management,married,secondary,967,180.0,no
43.0,unemployed,divorced,secondary,1577,87.0,no
42.0,housemaid,married,primary,1,59.0,no
36.0,management,divorced,tertiary,0,81.0,no
31.0,technician,single,tertiary,1166,207.0,no
59.0,management,married,unknown,3534,216.0,no
29.0,blue-collar,married,primary,200,322.0,no
33.0,technician,married,secondary,4790,137.0,no
44.0,blue-collar,married,primary,-237,73.0,no
43.0,blue-collar,married,secondary,1335,371.0,no
42.0,management,married,tertiary,603,298.0,no
32.0,management,single,tertiary,577,101.0,no
43.0,management,married,tertiary,0,110.0,no
39.0,admin.,single,secondary,163,107.0,no
23.0,blue-collar,married,primary,1158,743.0,no
43.0,services,married,secondary,642,644.0,no
46.0,admin.,married,secondary,466,169.0,no
31.0,technician,married,secondary,119,380.0,no
38.0,management,married,tertiary,3436,663.0,yes
53.0,blue-collar,married,primary,238,238.0,no
37.0,blue-collar,married,primary,378,514.0,no
49.0,entrepreneur,divorced,secondary,32,128.0,no
31.0,unemployed,single,secondary,315,130.0,no
45.0,management,married,tertiary,6945,131.0,no
58.0,admin.,married,secondary,3496,111.0,no
35.0,blue-collar,single,secondary,0,169.0,no
32.0,technician,single,secondary,309,346.0,no
28.0,technician,single,tertiary,0,205.0,no
26.0,technician,single,secondary,668,576.0,yes
48.0,management,married,tertiary,1175,,no
30.0,blue-collar,single,secondary,363,171.0,no
31.0,entrepreneur,single,tertiary,38,185.0,no
31.0,management,married,tertiary,1183,676.0,no
45.0,blue-collar,divorced,primary,942,362.0,no
