job,marital,education,housing,approval,age,balance,duration,campaign
1,1,1,1,0,38.0,213,270.0,15
0,2,1,0,0,47.0,2540,110.0,5
3,2,2,0,0,46.0,3232,94.0,2
4,1,2,0,0,33.0,296,90.0,2
4,1,2,0,0,30.0,42,115.0,6
9,1,1,0,0,40.0,697,220.0,2
1,2,1,1,0,38.0,13156,291.0,4
5,0,1,0,1,63.0,1490,506.0,1
4,1,2,0,0,33.0,150,151.0,2
5,1,1,0,1,59.0,0,812.0,1
4,2,2,1,0,29.0,4210,119.0,1
7,0,1,1,0,54.0,1012,33.0,3
9,1,1,1,0,57.0,16063,352.0,3
1,1,0,1,0,57.0,5431,383.0,1
7,2,1,1,0,28.0,317,21.0,3
9,2,1,1,0,30.0,4787,266.0,1
1,1,1,1,0,28.0,225,866.0,2
7,0,0,1,0,45.0,3854,10.0,3
7,0,1,1,0,29.0,92,240.0,1
1,1,0,1,0,42.0,-10,291.0,4
1,1,1,1,0,31.0,-617,115.0,2
3,0,0,0,0,59.0,195,366.0,2
1,1,0,1,0,41.0,1172,153.0,1
3,1,1,0,0,57.0,0,197.0,2
7,0,1,0,0,43.0,0,106.0,4
7,0,1,1,0,30.0,-94,41.0,2
0,2,1,0,0,26.0,609,112.0,1
4,2,2,0,0,52.0,4,30.0,9
2,0,1,1,0,32.0,1121,211.0,3
4,0,2,1,0,39.0,355,313.0,5
1,1,1,1,0,31.0,3653,252.0,1
5,0,0,0,1,83.0,1097,181.0,1
4,1,2,0,0,34.0,436,118.0,4
1,1,1,1,0,40.0,4795,57.0,1
6,1,1,0,0,39.0,266,102.0,2
10,1,1,0,1,50.0,3357,239.0,4
9,1,2,1,0,30.0,101,187.0,3
1,1,1,1,0,43.0,10910,66.0,2
1,1,1,0,0,49.0,1568,206.0,6
5,2,0,0,0,41.0,0,239.0,1
1,1,1,1,0,35.0,305,7.0,7
5,1,2,0,0,57.0,31,260.0,2
2,1,1,1,0,29.0,452,347.0,1
0,1,1,1,0,48.0,5,697.0,2
2,0,2,0,0,38.0,7929,182.0,3
2,1,0,1,1,41.0,39,549.0,2
3,1,0,0,0,39.0,267,1151.0,5
4,1,2,0,0,31.0,4945,445.0,1
9,1,1,1,0,51.0,463,213.0,5
10,2,1,1,0,35.0,2116,409.0,2
0,0,1,1,1,45.0,59,873.0,8
1,1,1,1,0,28.0,131,147.0,5
5,1,1,0,0,57.0,107,85.0,2
10,1,1,0,0,36.0,-35,339.0,3
9,1,0,1,0,49.0,230,96.0,1
4,2,2,1,0,34.0,2679,195.0,1
5,1,0,0,0,65.0,493,622.0,1
7,2,1,1,0,26.0,256,101.0,2
1,1,0,0,0,52.0,-133,96.0,2
1,2,1,1,1,32.0,811,563.0,1
10,1,2,1,0,33.0,302,670.0,1
4,1,2,1,0,43.0,3529,190.0,3
9,2,2,1,0,26.0,75,351.0,1
9,1,1,1,0,45.0,999,215.0,6
4,2,2,1,0,30.0,7845,59.0,1
7,0,0,1,0,37.0,260,446.0,2
4,2,2,1,1,45.0,2048,310.0,1
4,1,2,1,0,34.0,1557,213.0,1
7,1,1,1,0,35.0,505,371.0,2
0,1,2,0,0,41.0,1536,54.0,2
6,1,2,0,0,42.0,0,118.0,6
1,1,3,1,0,48.0,439,212.0,1
11,1,0,0,0,45.0,44,81.0,1
4,1,2,1,0,47.0,295,157.0,1
1,1,0,1,0,37.0,190,194.0,1
4,1,1,1,0,32.0,3935,129.0,2
4,1,2,1,1,40.0,-17,474.0,1
9,2,1,1,0,35.0,175,219.0,1
9,2,1,1,0,31.0,4888,475.0,4
9,2,2,0,0,36.0,40,359.0,3
4,1,2,0,0,44.0,4460,168.0,2
0,0,1,0,0,52.0,98,148.0,1
8,2,1,0,0,28.0,330,197.0,1
1,1,0,0,0,45.0,13117,42.0,2
4,1,2,0,0,38.0,12877,118.0,3
1,1,0,1,0,39.0,1506,299.0,2
4,2,2,0,0,28.0,0,198.0,2
9,2,1,0,0,31.0,775,361.0,1
1,1,0,1,0,46.0,258,217.0,1
8,2,1,1,0,22.0,246,25.0,1
1,2,0,1,1,49.0,2146,1516.0,2
10,1,1,1,0,44.0,304,129.0,2
6,2,1,1,0,31.0,360,592.0,4
1,1,0,1,0,53.0,3316,331.0,6
4,1,2,0,0,55.0,6880,353.0,2
9,1,1,0,0,35.0,2189,256.0,3
1,1,1,1,0,35.0,5304,340.0,1
4,2,2,1,0,37.0,102,101.0,2
1,1,1,1,0,50.0,181,599.0,2
4,1,0,1,0,37.0,3953,610.0,2
1,2,0,1,0,37.0,6969,412.0,1
4,2,2,0,1,29.0,572,314.0,1
0,2,1,1,0,31.0,223,508.0,1
9,1,1,1,0,40.0,-396,127.0,1
7,0,1,0,0,47.0,164,212.0,1
6,1,1,0,0,55.0,2678,151.0,12
9,2,1,1,0,33.0,920,58.0,1
7,0,1,0,0,53.0,4554,8.0,6
4,2,2,0,1,38.0,623,297.0,4
4,1,1,0,0,61.0,967,180.0,1
10,0,1,1,0,43.0,1577,87.0,1
3,1,0,1,0,42.0,1,59.0,5
4,0,2,0,0,36.0,0,81.0,4
9,2,2,1,0,31.0,1166,207.0,1
4,1,3,0,0,59.0,3534,216.0,4
1,1,0,1,0,29.0,200,322.0,2
9,1,1,1,0,33.0,4790,137.0,1
1,1,0,1,0,44.0,-237,73.0,1
1,1,1,1,0,43.0,1335,371.0,2
4,1,2,1,0,42.0,603,298.0,5
4,2,2,0,0,32.0,577,101.0,2
4,1,2,1,0,43.0,0,110.0,1
0,2,1,1,0,39.0,163,107.0,2
1,1,0,1,0,23.0,1158,743.0,1
7,1,1,0,0,43.0,642,644.0,2
0,1,1,1,0,46.0,466,169.0,1
9,1,1,1,0,31.0,119,380.0,1
4,1,2,0,1,38.0,3436,663.0,4
1,1,0,1,0,53.0,238,238.0,2
1,1,0,1,0,37.0,378,514.0,1
2,0,1,0,0,49.0,32,128.0,1
10,2,1,0,0,31.0,315,130.0,1
4,1,2,0,0,45.0,6945,131.0,5
0,1,1,1,0,58.0,3496,111.0,4
1,2,1,1,0,35.0,0,169.0,1
9,2,1,1,0,32.0,309,346.0,1
9,2,2,1,0,28.0,0,205.0,6
9,2,1,1,1,26.0,668,576.0,3
4,1,2,1,0,48.0,1175,,3
1,2,1,0,0,30.0,363,171.0,3
2,2,2,0,0,31.0,38,185.0,2
4,1,2,1,0,31.0,1183,676.0,6
1,0,0,0,0,45.0,942,362.0,1
0,1,1,1,0,38.0,4196,193.0,2
4,1,2,1,0,34.0,297,,4
7,1,1,1,0,42.0,-91,43.0,1
6,1,0,0,1,60.0,362,816.0,6
1,2,1,1,1,42.0,1080,951.0,3
0,2,1,1,1,32.0,620,1234.0,3
10,0,2,0,0,410.0,-166,85.0,4
7,1,1,1,0,33.0,288,306.0,1
0,1,3,1,0,42.0,642,509.0,2
9,1,2,0,0,51.0,2506,210.0,3
9,0,1,1,0,36.0,566,129.0,2
1,1,1,1,1,46.0,668,1263.0,2
1,1,1,1,0,40.0,1100,660.0,2
1,1,1,0,0,49.0,322,356.0,2
1,1,1,1,0,38.0,1205,45.0,4
7,2,1,1,0,32.0,473,624.0,5
7,1,1,1,0,99.0,-333,329.0,5
6,1,2,1,0,57.0,-3313,-153.0,1
9,1,1,0,0,57.0,295,151.0,11
1,1,1,0,0,28.0,1137,129.0,4
2,2,2,1,0,44.0,1136,345.0,2
